,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
XC131543,-458.8079,77.01306,26.760958,52.391335,13.038871,24.75937,16.854242,10.997335,10.302272,5.6169815,0.98500264,6.4645023,-4.253781,5.813433,0.22506517,1.351675,0.9695849,6.2033515,-1.3755802,5.024307
XC126631,-534.0014,4.544395,-9.232872,1.0882813,-17.465143,8.240514,-8.325267,-2.5617924,-10.199331,-10.373642,-12.757774,-9.350965,-16.16386,-10.8183975,-14.425364,-5.1698213,-10.414587,-2.3769443,-7.1456933,0.17829098
XC481125,-540.77734,51.655,14.529147,0.6644009,-31.80432,-8.343078,-18.58191,-20.575764,-17.702599,-13.93283,-25.585835,-8.813913,-17.93894,-7.2488146,-12.83996,-4.3727074,-11.805688,-0.21552181,-7.9417944,-2.6233513
XC187305,-383.85983,34.189106,-24.319298,-11.536196,-39.792564,-14.434184,-22.79702,-16.55471,-11.779602,-14.653127,-19.863407,-8.585151,-15.077275,-12.02704,-13.942322,-6.4225907,-11.147908,-3.7456157,-7.7307987,-0.97955006
XC368918,-287.12463,32.21636,6.725938,26.179157,4.329292,17.217936,6.0631604,10.516263,2.251956,9.361334,1.6192156,7.76298,2.8256714,6.8980117,0.63312835,7.7208314,-2.5130644,8.357761,-2.9451585,6.3281097
XC185920,-361.2581,62.8752,14.063652,35.075314,-1.5742261,14.271178,1.0616778,4.4582477,-3.8554504,7.922133,-6.55967,3.6454787,-3.5223248,0.10775186,-4.525704,3.4492297,-6.2145414,0.5731949,-2.8138037,-0.64496475
XC252447,-598.87085,40.86821,-3.8756237,24.201277,-11.336238,8.694403,0.4488853,3.655951,-5.7235403,2.247544,-6.847523,-1.5772856,-6.6970134,-2.4234495,-7.4003725,-2.6022587,-8.412035,-2.8541012,-7.225193,-1.7092036
XC306729,-551.80457,136.23242,2.9604695,64.836,-30.853573,28.229452,-24.23651,7.0746512,-10.738582,-9.22698,-4.49133,-15.497735,1.7046062,-19.238451,-0.49902138,-15.600288,-4.343829,-10.279626,-6.6594653,-6.175856
XC412803,-449.19678,59.590527,2.027158,34.56925,2.431449,-10.3932495,-7.3347716,6.561244,-12.372656,-8.969226,-10.608556,-5.587595,-12.413608,-5.5637894,-9.873321,-5.784134,-11.558362,-9.854437,-13.831226,-7.173322
XC184233,-412.91443,98.27214,-29.244493,-25.181257,-29.6107,-8.149032,-23.31124,-25.228413,-25.68479,-18.023834,-23.411467,-21.09063,-20.517618,-12.585567,-15.897789,-8.123301,-15.064384,-9.734242,-11.325585,-5.1096387
XC126660,-416.70636,120.178856,16.623884,24.996233,-1.1705357,18.842318,13.503374,10.37862,9.02128,9.101293,8.535571,9.28514,4.4811087,8.6101675,4.718002,7.365191,5.3339405,6.9029555,6.335293,4.0051966
XC100251,-313.29266,131.77904,25.603445,26.575008,-2.9542553,31.995443,12.676594,10.385149,5.6315246,2.1646664,0.15686294,7.7300224,-7.4468355,7.0070777,0.89498377,10.133839,0.42303497,5.4255724,4.520397,3.2137346
XC325259,-577.3833,31.79182,-3.08656,27.635225,-13.945017,12.523625,9.230858,-2.0459988,6.8670897,11.788599,-0.562472,12.272639,2.6167989,6.8602805,-0.046173364,7.1252503,-2.5878139,7.3609023,-1.5604748,4.6912484
XC89392,-519.97174,68.00949,-56.80868,11.414307,-26.320951,-1.5552738,-6.415416,-3.227149,-2.5518188,-3.592919,0.02878127,-2.4119709,2.3917403,-3.7752001,1.2507565,-1.7005296,-0.19453527,0.105144106,-0.10695491,0.97408867
XC297450,-550.58624,-98.72676,-136.05518,-10.530805,7.1071153,19.36292,13.160741,6.4180036,-3.4597905,2.2036567,-5.949725,0.37821588,-4.718861,4.5737863,-1.4739836,-0.14787887,-2.4703436,5.0386796,-2.7043855,2.8425827
XC100479,-480.1284,-135.42316,-52.25104,49.526775,21.44258,3.3480575,-38.71548,8.827539,5.061875,18.683178,-12.307775,-9.623956,-1.8446099,13.373533,1.507763,-4.617215,-8.517933,4.416264,4.6091228,3.9513137
XC165047,-442.3509,27.245373,-34.570827,52.468952,13.098236,12.190212,-0.39935294,6.099636,3.51755,16.853186,-7.8083386,3.9492757,6.1688385,6.8696322,1.2863349,5.919319,-5.175901,5.3861027,9.2448225,2.0481794
XC269699,-559.81647,138.51765,16.402115,0.38715476,-8.025674,-10.287226,-20.868874,-13.12792,-12.480201,-5.8112054,-17.80697,-14.500403,-13.314197,-5.5333285,-14.769219,-10.248794,-14.535388,-3.3353646,-9.688685,-9.40763
XC110259,-319.6394,-43.41601,-57.913685,-25.484612,-34.601524,-13.058606,-21.652693,-4.7022715,-16.152504,-2.2736495,-13.206843,-0.33283424,-13.507764,-3.437231,-9.838406,-3.0626717,-6.5561876,0.102756076,-4.945686,-0.8333502
XC212942,-322.3522,65.360794,-12.275134,12.547064,0.37067196,7.3466873,2.4834836,9.109618,0.59081453,0.36825463,-8.301839,4.031887,-7.3602095,10.268553,-3.9223323,2.3458889,-5.170062,9.863659,3.1899252,3.0894065
XC29360,-414.7084,27.685534,-78.82655,-18.188654,-24.009819,-22.61042,-39.052402,-20.379547,-26.349771,-20.067112,-13.865939,-2.6732438,-5.5412784,5.0450187,2.238365,5.548042,3.9836087,6.851812,4.3697023,8.748036
XC390093,-359.54047,66.674576,-13.032308,28.645731,-12.895713,4.936472,-19.66807,-7.4972754,-10.11595,-3.4357116,-12.621164,-7.9609146,-8.823514,-1.816626,-10.350178,-4.7471313,-8.851361,-5.475905,-10.772601,-1.8986671
XC109654,-388.39847,-47.067616,-101.61592,-24.521856,-31.431648,5.022784,-6.173336,6.2670465,-3.9810374,0.26403067,-2.102175,-2.3333735,-3.342201,0.44803685,-4.558699,1.0006794,-3.4054697,2.2381809,-3.9780746,3.094439
XC145561,-162.82329,53.055878,-17.034685,21.353458,-16.132763,18.702927,-7.6810713,9.002553,-2.048681,5.5310144,-0.73203284,-2.676337,2.6538289,7.7317863,-5.5296407,8.289991,-1.0027505,3.7874463,-0.40895352,4.207451
XC404506,-267.2377,46.63617,-15.282883,53.186268,2.761307,21.464,-1.5616956,15.660716,1.6534338,10.406534,-1.5383971,10.930335,1.2057557,7.95552,-1.4097425,6.955539,-3.0262125,4.8911605,-0.9865878,4.235714
XC12142,-291.60645,23.273853,-97.76919,80.940285,-38.98878,37.820488,-36.026447,19.0394,-19.549202,-6.2369213,0.12484371,-9.380222,11.552164,-16.244312,9.315795,-10.244874,8.110072,-5.176381,4.4574895,-6.1224647
XC154720,-559.70605,90.30277,-6.171018,1.4147148,-7.716466,0.24170992,4.5643554,4.9804254,3.0191238,6.0051556,0.24463376,4.444251,2.9658952,6.5596566,3.00877,3.0453963,0.6988886,6.5283856,1.0916582,3.9894648
XC131548,-422.65628,74.16447,-16.46106,35.657196,11.624318,4.823307,6.993682,8.994428,6.138266,9.773656,4.6567664,6.323743,8.485907,5.6583567,9.077688,10.178234,10.05444,7.622797,6.681668,11.310238
XC131541,-463.92358,48.693584,-9.586821,42.828167,1.1210557,11.839741,3.503333,15.420611,3.6995008,6.837215,3.3494558,11.063148,3.5284288,10.918852,4.857326,10.234465,3.4638336,11.312522,2.5411124,9.034874
XC390196,-236.75096,37.749203,-36.635006,45.37206,-35.55845,4.9173517,-23.594732,-7.6519227,0.20450363,-7.498945,-18.40472,0.29901928,-5.5110297,-2.5393007,-10.819111,-1.7331318,-7.8761096,1.464763,-7.566087,-1.0119023
XC76979,-388.9888,-54.16621,-30.50227,10.229127,-16.717857,1.9428759,-6.1782255,3.1189642,-3.8047426,4.9309597,-5.442486,4.939079,-2.2806907,4.401052,-2.1648362,1.378988,-2.2097096,1.0686138,-3.5404096,1.0185076
XC292470,-236.72481,129.1394,-0.17164324,21.67061,5.3422065,10.257054,-4.7656503,6.0335197,-0.6023277,0.6757784,-12.93233,0.65172446,-1.1624643,3.488531,-1.8723638,0.880311,-7.3701897,-1.4680291,-6.1306305,-0.6205729
XC302312,-458.7401,44.12447,-21.692417,17.516102,-5.8327394,1.3221471,-4.6826863,-2.3202677,-6.124837,-4.0452976,-7.0522623,-2.4921792,-5.8345513,-2.0207071,-7.0143847,-0.2702769,-7.749896,-1.148119,-4.0628357,-2.0399022
XC390091,-266.91312,86.909744,-27.833754,22.331455,-28.540709,2.2327664,-17.189459,-4.29614,-13.120106,-5.1998563,-14.6212,-8.13264,-17.988152,-11.938503,-17.492207,-8.5536995,-14.4146805,-6.030065,-9.678088,-1.3328209
XC302311,-318.42993,42.152027,-22.224648,7.39493,-4.0366135,5.6256504,-6.4575806,-1.4856757,-12.310757,-2.036595,-6.708242,0.42264915,-5.186784,-2.6209326,-6.7575035,-1.5476336,-6.137492,-0.31923002,-7.7684784,-2.7159293
XC110262,-337.00677,-11.873743,-66.835686,-30.46724,-37.606792,-14.436377,-25.425081,-0.31878546,-13.409395,-1.6516367,-9.087816,-5.0633535,-8.484302,-2.7476578,-6.3988104,-1.3803378,-7.6954923,-1.7059284,-6.054564,-0.24095371
XC356717,-397.95895,40.857773,14.6255865,3.9383023,-10.858302,-7.54691,-6.074092,-1.4642745,-4.0093684,1.3259537,-5.8965816,3.3755457,-0.08934018,3.0327706,-1.118462,4.281558,-1.4349021,4.665885,-2.7401738,3.6037364
XC297436,-411.2842,55.336525,-22.656258,7.50648,0.31531897,2.3083594,-10.686208,-1.0071498,-16.249733,-10.08055,-9.04152,2.2004364,-5.836368,1.6275,1.4919567,4.4616113,-6.0628123,2.0116358,-2.0622096,0.1910839
XC110261,-393.07425,-9.1898155,-85.855774,-32.990734,-44.51135,-11.061977,-9.391517,-4.809583,-9.64964,4.157744,-9.00202,2.5272923,-5.985225,3.1117404,0.2532676,0.16166545,-2.7126844,2.1436224,-5.4534984,1.0680311
XC302314,-439.48383,47.088978,-28.461195,14.309488,-8.697984,-6.925412,-5.455154,-3.2841063,-9.385879,-4.2822156,-3.878794,-4.4870296,-9.612795,-0.6282574,-6.854398,-1.9863174,-5.9830694,2.066257,-6.274222,-2.4649224
XC302307,-424.2257,69.135315,-23.773476,14.643302,-11.609055,-1.8301997,-11.250185,-5.509474,-9.76688,-4.1801705,-8.76441,-4.252766,-7.302698,-2.265469,-7.336882,-1.7522606,-6.445309,-0.64055544,-6.39353,-2.7132053
XC408649,-421.19055,-9.109531,-48.061485,5.083788,-34.12322,-4.9626393,-9.990887,-2.2277691,0.036493436,-1.226119,-2.4214408,7.936864,-3.299885,5.422711,0.9938604,7.83877,-1.2537863,6.0764203,0.02969472,1.0317501
XC167134,-614.8134,86.73926,25.718584,34.532803,20.93209,21.10293,11.962152,10.532111,8.337023,18.234735,13.210129,13.879811,14.571204,14.342633,10.577362,11.744236,10.380609,10.020902,9.497072,7.9868746
XC356716,-444.48734,46.389515,13.100913,2.2711146,0.4151363,-3.9020338,-2.5342689,6.294971,0.4757966,-1.9737766,-2.418672,4.780667,-2.4494925,1.4862249,-0.21801668,3.0258436,-2.2636387,1.3721931,0.12810387,1.8242625
XC475247,-453.7046,42.81662,-64.04021,-1.0866826,-1.812061,1.6069378,-3.8214943,7.5735517,8.378362,6.1125107,3.9000828,4.6200767,-0.48521668,2.1106722,-1.8568938,1.5550033,-4.842754,-1.7777323,-4.5620384,-0.5298075
XC406987,-499.8323,27.759314,-22.23985,25.523516,-16.994621,12.878475,-11.250841,5.7796273,-17.769672,-5.245313,-12.991481,-5.3910894,-8.689578,-3.760164,-7.646836,-1.0812774,-8.489841,-3.242274,-5.208643,-1.4367998
XC413794,-450.24817,96.69502,-2.742353,24.713106,0.34832755,14.777479,6.9068756,5.349841,10.609488,6.524596,-0.5821114,15.608624,-6.806146,8.329574,4.494162,-1.9410926,2.1534116,1.2925982,-6.6965036,3.801767
XC283700,-225.50911,-160.42947,-165.77557,-32.21,-5.6917067,17.6875,16.573608,15.14594,4.0796337,5.714843,-1.5109009,1.3543936,-6.431537,-3.4305818,-10.027951,3.4006283,1.3803854,5.571199,-4.020851,2.9787204
XC480063,-437.60513,88.943565,-35.588135,6.5159492,-29.78663,-19.875761,-26.241434,-19.916868,-31.109184,-20.68393,-21.705238,-19.001875,-16.403793,-13.047753,-13.070559,-7.745429,-9.445153,-9.762675,-10.546782,-4.913721
XC418636,-557.7831,67.966576,-12.149412,17.669025,4.2523313,6.6985903,4.6911054,10.616834,-2.335033,13.043683,-2.50121,6.5846143,5.650402,4.9548426,-0.3532666,10.706876,-3.4464858,8.615726,-1.3919866,6.7737126
XC79793,-512.12714,61.073204,-50.548096,14.487166,-28.193771,-0.8579186,-12.062263,-1.0207287,1.971167,-6.398807,2.2633703,-2.6840363,2.4963005,-3.4409776,0.5550954,-1.2243915,-1.2717406,-0.15499988,-0.11638851,2.1033247
XC144874,-87.19151,19.781662,-21.144112,23.333761,-24.17479,12.281515,-11.781439,4.495324,-13.373618,4.369081,-9.6667595,3.5514922,-9.49958,3.7592309,-7.7920656,0.42776313,-4.1648393,0.61986125,-6.898374,2.5440426
XC177893,-280.01346,133.90196,11.535153,-6.0085025,-20.371037,13.255249,-23.743973,-1.2119656,-13.011879,-20.007915,-4.303899,-12.605679,-6.2102356,-6.4462433,-11.630092,4.7091737,-10.787923,4.8270793,-6.33786,0.815432
XC446634,-267.59457,76.35142,-60.8753,31.279064,-14.671575,20.9275,-7.2357216,-2.817309,-21.84966,-8.630727,-7.4538054,3.072803,-0.118350476,7.7767296,3.8079398,5.4639444,-3.0475032,3.7573802,3.6834667,4.5785213
XC482843,-328.34937,50.49387,-66.47219,8.073285,-29.369495,-10.814718,-29.144796,-14.510031,-28.057426,-16.14364,-16.375885,-9.729527,-12.882741,1.1499839,-7.022448,-7.6131144,-6.3097215,-1.9697186,-8.140509,-1.4410251
XC105738,-450.42624,94.13439,-13.782078,22.539663,13.417253,8.707133,5.4600034,10.327972,5.2560406,7.6596317,6.8021846,5.612134,5.2328157,12.046171,7.4495144,8.864433,7.5713887,8.116476,5.696189,8.817967
XC177886,-304.25085,98.0787,-19.044004,0.935596,-16.904627,-7.6182556,-3.5601637,-2.058523,-9.773635,-0.70614815,-8.490872,-1.6022434,-6.9976254,-0.7009433,-5.4460077,-0.531264,-5.715101,0.37714326,-6.2823634,-1.0010653
XC480069,-487.8987,86.97724,-8.43247,-2.5123646,-33.887993,-14.968091,-25.106573,-24.264105,-18.060007,-26.24177,-19.02194,-20.919264,-14.127517,-10.808797,-9.201054,-3.4633615,-4.4496655,-2.293222,-0.5390681,-0.81797093
XC177885,-313.61517,103.441154,-5.828195,2.4838316,-11.92575,0.10265623,-0.16447376,-0.9776043,-5.8885994,0.14499646,-7.4413486,-0.1053097,-5.023898,-1.4674312,-5.1960506,-0.5475129,-7.2580614,-1.674857,-6.5494986,-3.119836
XC184235,-486.32156,81.61883,-22.205503,20.26683,-27.71842,-20.93123,-19.044687,-18.017294,-17.965229,-13.2342825,-20.431765,-17.711843,-13.490853,-10.890959,-4.1784277,-3.9227953,-1.6579305,-4.0754914,-4.2510147,-1.4936488
XC211332,-403.8561,43.36785,-65.06317,-5.6904073,-23.087252,0.5406246,-0.5975271,-1.284534,-6.8270197,-2.295666,-2.656016,0.8440651,-4.0472426,3.1983347,-3.0678654,-1.1665931,-4.26718,0.88569266,-5.343352,-0.48993662
XC277530,-216.41093,57.396233,-26.375875,71.41342,-16.164679,7.3068414,19.2022,0.49760062,8.064294,5.8457413,10.401812,2.8152013,10.687007,3.0909073,7.804703,4.805758,1.1605833,8.660738,-0.91488427,6.998435
XC211333,-470.3123,-48.51529,-63.00953,-28.270794,-28.231268,-2.511468,-13.136673,-15.105867,-20.21474,-5.395725,-15.02505,-1.212344,-9.7728195,-3.0037947,-4.2554264,0.7346218,-4.51958,2.536261,-2.6805713,3.7262006
XC125243,-312.68942,128.09569,-34.99786,61.13578,15.020336,17.679817,14.690175,1.5251979,0.61537826,-6.65975,3.2825685,-0.23024109,-1.0152652,4.1114426,7.050538,6.302814,2.2603123,5.229425,3.127772,1.0307417
XC104708,-432.82416,60.175655,-3.1624203,29.013042,9.211942,6.620759,23.599237,13.178673,12.399709,17.003468,15.397631,10.763262,10.519988,14.860982,10.905565,8.922917,11.422993,8.439565,7.3677235,8.904965
XC477772,-240.07307,10.414886,-90.31163,-24.517073,-35.686047,-7.33288,-16.809214,1.1413922,-6.145584,1.8352361,-4.0049744,-0.4973025,-4.858231,-1.0988541,-4.782901,-3.128281,-7.1169505,-1.8682252,-7.329288,-1.6199255
XC188391,-399.47836,102.99632,12.727784,39.254753,-3.4550464,12.66017,3.881478,9.9990635,2.3080924,2.9696488,-3.4469514,5.4699206,-2.8428233,10.154367,-3.0577502,7.0907626,1.1551116,7.1278896,0.62663454,3.5087006
XC184358,-422.55194,73.386154,-30.605759,29.701174,-32.835766,-19.024971,-21.914057,-17.197956,-19.185272,-12.749588,-18.174229,-15.731638,-15.571294,-8.699865,-5.3077273,-5.434845,-2.2427318,-2.4031398,-1.8111575,-2.5237975
XC184357,-375.67346,113.932686,-16.047636,-5.5345554,-53.381947,-16.97471,-20.23507,-11.608404,-27.694292,-14.137775,-15.878652,-18.043297,-15.770749,-9.6944895,-7.7951956,-5.347138,-0.17546785,-1.8893081,-1.8456694,0.45127687
XC351976,-518.58295,-12.270916,-61.695503,-10.901335,-29.468613,-4.064682,6.586694,1.3334522,-11.098242,1.7560493,-1.7273327,4.642293,-3.125535,-0.9914636,-1.7799888,3.7616098,-6.2536807,1.635554,-3.563583,-3.0389142
XC482842,-365.45746,57.132854,-63.732994,29.569849,-15.3408575,-6.0500207,-26.904911,-8.425873,-19.986895,-16.473528,-12.576714,-10.248656,-6.006158,-3.10817,-3.0698597,-6.9310327,-5.2772107,-4.002376,-3.1103094,-4.9193697
XC480040,-452.7849,62.35667,-33.237236,3.5923095,-31.91934,-8.04951,-16.70158,-14.433741,-16.022507,-19.141594,-10.728724,-14.007828,-16.304329,-8.236116,-9.339599,-8.0879545,-3.2946897,-4.400635,-4.740386,-2.4988275
XC377686,-356.02203,17.2428,-83.43761,2.5729687,-16.423412,-4.3819213,-1.0001243,1.199243,-2.9677188,3.5821195,-2.1877313,-0.5976346,-1.3695322,-0.69347596,-3.17487,-0.26435044,-5.5403357,-0.42985067,-6.8155146,-0.83576316
XC184356,-430.2475,90.219215,-41.010345,4.981841,-45.80402,-24.354473,-30.363409,-15.421634,-32.58381,-17.437708,-31.019428,-24.494707,-22.01257,-14.145466,-13.306156,-10.383566,-8.92166,-9.614826,-10.004263,-5.331776
XC325243,-504.07083,-49.61063,-116.426125,64.288025,7.877033,-5.5271235,4.7797284,-5.5132318,2.0794847,-5.084001,3.1930816,-0.43053457,1.2877152,0.018783972,-1.215651,1.4555725,-1.8913709,1.0752355,-0.32560685,0.27998042
XC480064,-470.8398,99.60576,-19.134981,-4.169047,-19.63721,-21.945288,-20.958988,-18.748678,-23.070488,-20.458187,-17.081373,-16.331192,-13.855561,-12.724954,-9.130083,-7.5822496,-6.4098907,-7.8609557,-7.0622435,-5.2308674
XC322258,-500.06693,76.96956,-19.769758,33.63473,2.5707467,6.387661,16.409657,9.386557,-0.53810453,12.506763,3.6261675,4.6572533,4.273319,6.2391205,3.4076552,7.0132165,1.0324278,9.733369,-0.3566166,9.314166
XC322257,-514.6869,68.30208,-20.515327,35.116665,-10.597793,4.4220634,11.435853,6.642592,-6.1853952,9.28597,0.16104758,0.69717586,3.0659037,4.179236,-4.56687,4.3039775,-3.1630342,5.26254,-6.4747086,8.729779
XC58545,-352.1529,76.6439,-12.591955,18.774006,-22.100115,9.062085,-3.0796926,2.9030895,-6.7091117,4.1530266,-0.8848595,1.7572982,-3.2029436,3.955194,-1.0973955,2.362337,-2.6101732,-1.2831506,-3.5582132,0.934252
XC233191,-582.04193,-64.365906,-25.956535,71.01217,-40.60209,-3.6771605,14.464775,5.1312194,-11.7386,2.7483232,6.0834327,-0.0050501265,-1.1291137,-5.4238834,12.012877,-1.9957567,-8.157532,7.1959987,6.5551972,-10.027719
XC104702,-440.57968,84.42772,30.419294,20.41121,15.187419,20.798983,11.062222,20.636625,9.448342,9.300988,13.7336,1.1139951,10.740467,7.8407555,7.6458597,11.642434,6.689137,9.384985,5.9566207,6.1275744
XC291012,-410.66473,133.74915,24.755514,16.944254,6.6947703,13.93319,4.7817197,9.3375635,3.2757041,7.796059,3.7668328,3.1590023,-3.1712914,-0.19217709,-2.7543476,1.3770899,-2.597746,1.1240112,-3.563994,-0.58731794
XC210790,-532.5749,61.07114,-22.854582,37.456158,7.6341977,18.966234,1.2010956,9.740313,3.0764067,7.1195154,6.323108,4.796953,-4.0925183,6.556205,-1.9602996,3.7282887,-0.12957881,4.868793,-2.3767617,2.495976
XC104703,-449.58408,89.63008,15.867827,11.281679,0.40718114,13.857938,19.047564,7.863539,10.151612,14.538496,11.058928,9.16494,11.606673,9.224393,9.085154,7.535124,5.233676,6.5361843,6.087286,5.5660634
XC378270,-333.65152,67.13869,-14.16141,-0.47266173,-10.566156,8.5129795,-0.9505439,7.1053557,1.2781291,3.7128077,2.8860793,0.38942835,-0.17941155,0.081941076,-4.365397,-0.1726729,-7.984278,-1.7071514,-8.473381,-3.882211
XC210793,-615.65936,37.956917,-3.1994581,26.462927,13.834901,22.60753,4.781412,14.903005,4.0250754,13.547769,5.145189,8.243979,1.8832752,6.936241,1.2552738,4.8218684,-2.2435367,4.021805,-2.242533,3.2448738
XC289067,-646.3617,92.48411,16.922447,20.015894,8.510566,13.820689,0.59903824,9.150069,0.7757831,4.141308,0.36024007,2.8307514,-0.33413178,4.3279705,-1.3058866,3.2719638,-2.910596,3.4132483,-0.81091297,1.1291218
XC67158,-280.37613,-35.85889,-12.706671,-6.7322836,-19.169397,7.500026,3.7559197,-3.838195,5.9636264,6.3828316,0.99420846,4.478159,2.9075093,2.7019644,-3.9417295,1.6517873,-6.082876,-1.7599984,-6.876771,-2.547715
XC408303,-468.07715,19.092995,-60.56259,-16.972172,-22.84503,-6.8642235,-6.413782,-10.309491,-14.432565,-4.82852,-8.340068,-1.6630908,-2.789976,1.194084,-3.4156826,3.9335635,-0.31394944,1.9621862,0.41038013,2.4474785
XC125395,-344.59244,118.705246,-9.523929,18.548582,-0.3536979,13.64424,0.5145436,11.0459385,0.35723808,8.855642,1.4015654,6.3678436,0.5900482,5.8230295,3.9175806,5.8254423,3.8909605,5.141208,3.7795064,6.692581
XC125218,-582.60724,0.88742423,-39.495663,-16.961498,-45.206146,-16.886225,-22.518997,-13.505052,-17.123327,-9.09653,-7.9320765,-4.2995505,-7.5994835,2.0966277,-6.6055036,2.6368926,-2.9184527,3.1002157,-2.1289973,3.4332883
XC125206,-562.1924,78.650635,24.439547,24.45973,-15.315119,0.47056547,4.3062234,2.3646896,-3.1700642,6.797834,0.51345026,3.92657,1.5042667,3.9595387,2.32246,4.6524076,1.5083045,5.302593,2.0445828,5.502649
XC125409,-487.70575,-25.906628,-58.908283,-21.552208,-30.234457,-4.9393754,-8.878906,-3.5942414,-13.720126,0.95296615,-1.1689358,1.1455832,-3.831156,2.1679149,-3.2536933,3.627367,-1.4979966,2.6666012,-4.003133,1.8662845
XC125396,-684.0128,-136.14218,-7.6195493,78.775505,-41.71706,-16.652105,18.793684,14.656371,-22.751196,-1.4623238,15.557764,-1.0826077,-14.573932,8.596123,4.188115,-1.818406,-9.21167,9.186809,1.1025243,-4.2915173
XC422422,-403.44315,35.507553,-18.184292,30.13351,-2.479585,5.168277,7.9996667,8.352012,1.5260904,7.0485177,6.548137,2.2940993,4.809968,4.6868997,2.1400614,4.265006,0.81807965,3.2325144,0.5831136,3.9548416
XC333628,-402.4728,51.62478,-24.275923,-8.160306,-15.92632,10.472882,3.103906,1.4274246,-2.0002208,9.0946,0.063799754,4.010018,2.798686,3.6264782,0.3598939,4.9877777,-2.8808448,4.883141,-2.3074384,7.651707
XC58738,-678.8965,84.34009,15.012871,36.651585,-6.35502,9.796334,8.906599,7.705479,4.8654394,8.7461,1.8813272,9.415549,1.2089516,7.376116,1.2961502,5.4218836,2.3170404,4.4463534,0.4468859,6.0561123
XC131542,-489.83868,53.93751,0.69607055,37.45193,0.21665728,11.989282,9.95146,7.58746,3.6533813,9.981595,5.1688256,8.82586,5.9769773,8.546235,2.9244814,10.249957,5.9756966,7.5626564,5.3618546,8.740886
XC58542,-176.56868,70.48188,-19.01808,18.84346,-27.643856,-1.4897028,-3.233184,-3.6271272,-12.215607,-1.4356823,-5.1732297,0.35966828,-7.475687,1.5768143,-6.887122,-0.24123882,-3.6787295,0.55754745,-4.005888,3.5778892
